case,activity,start_time,end_time
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:19:29,2019-10-22 10:19:32
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:19:32,2019-10-22 10:19:35
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:19:35,2019-10-22 10:19:38
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:19:38,2019-10-22 10:19:50
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:19:50,2019-10-22 10:19:55
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:19:55,2019-10-22 10:19:58
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:19:58,2019-10-22 10:20:02
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:20:02,2019-10-22 10:20:14
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:20:14,2019-10-22 10:20:18
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:20:18,2019-10-22 10:20:22
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:20:22,2019-10-22 10:20:37
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:20:37,2019-10-22 10:20:41
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:20:41,2019-10-22 10:28:07
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:21:20,2019-10-22 10:22:22
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:22:22,2019-10-22 10:25:31
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:25:31,2019-10-22 10:26:35
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:26:35,2019-10-22 10:26:37
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:26:37,2019-10-22 10:26:40
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:26:40,2019-10-22 10:26:43
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:26:43,2019-10-22 10:26:46
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:26:46,2019-10-22 10:26:51
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:26:51,2019-10-22 10:26:56
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:26:56,2019-10-22 10:26:59
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:26:59,2019-10-22 10:27:03
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:27:03,2019-10-22 10:27:07
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:27:07,2019-10-22 10:27:11
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:27:11,2019-10-22 10:27:31
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:27:31,2019-10-22 10:27:34
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:27:34,2019-10-22 10:27:37
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:27:37,2019-10-22 10:27:42
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:27:42,2019-10-22 10:27:45
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:27:45,2019-10-22 10:28:01
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:28:01,2019-10-22 10:28:04
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:28:04,2019-10-22 10:28:07
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:28:07,2019-10-22 10:28:10
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:28:07,2019-10-22 10:28:12
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:28:10,2019-10-22 10:28:13
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:28:12,2019-10-22 10:29:04
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 10:28:13,2019-10-22 10:28:16
group.hotel.2019-10-20_22-56-01_01.mongo.csv,ExtractStaleCounts,2019-10-22 10:41:03,2019-10-22 11:06:02
group.hotel.2019-10-20_22-56-01_01.mongo.csv,DeleteStaleCounts,2019-10-22 11:06:02,2019-10-22 11:08:23
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoIndexConstructionTask,2019-10-22 11:08:23,2019-10-22 11:08:29
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:23:27,2019-10-22 13:23:40
group.hotel.2019-10-20_22-56-01_01.mongo.csv,CreateMongoIndex,2019-10-22 13:23:27,2019-10-22 13:23:35
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:23:27,2019-10-22 13:23:35
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:23:27,2019-10-22 13:23:32
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:23:32,2019-10-22 13:23:34
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:23:34,2019-10-22 13:24:56
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:23:35,2019-10-22 13:23:54
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:23:40,2019-10-22 13:26:20
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:23:55,2019-10-22 13:24:03
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:24:03,2019-10-22 13:24:25
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:24:25,2019-10-22 13:24:29
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:24:29,2019-10-22 13:24:35
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:24:35,2019-10-22 13:24:39
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:24:39,2019-10-22 13:26:51
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:24:56,2019-10-22 13:25:03
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:25:03,2019-10-22 13:53:38
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:20,2019-10-22 13:26:23
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:23,2019-10-22 13:26:44
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:44,2019-10-22 13:26:47
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:47,2019-10-22 13:26:52
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:51,2019-10-22 13:26:55
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:52,2019-10-22 13:26:55
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:55,2019-10-22 13:26:58
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:55,2019-10-22 13:26:58
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:58,2019-10-22 13:27:01
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:26:58,2019-10-22 13:27:02
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:01,2019-10-22 13:27:04
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:02,2019-10-22 13:27:22
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:04,2019-10-22 13:27:09
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:09,2019-10-22 13:27:13
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:13,2019-10-22 13:27:17
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:17,2019-10-22 13:28:48
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:22,2019-10-22 13:27:28
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:28,2019-10-22 13:27:39
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:39,2019-10-22 13:27:46
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:27:46,2019-10-22 13:38:48
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:28:48,2019-10-22 13:28:54
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:28:54,2019-10-22 13:29:09
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:29:09,2019-10-22 13:29:12
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:29:12,2019-10-22 13:29:15
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:29:15,2019-10-22 13:29:32
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:29:32,2019-10-22 13:34:06
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:34:06,2019-10-22 13:34:09
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:34:09,2019-10-22 13:34:12
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:34:12,2019-10-22 13:34:16
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:34:16,2019-10-22 13:34:40
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:34:40,2019-10-22 13:34:48
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:34:48,2019-10-22 13:34:51
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:34:51,2019-10-22 13:34:56
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:34:56,2019-10-22 13:35:29
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:35:29,2019-10-22 13:36:10
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:36:10,2019-10-22 13:36:13
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:36:13,2019-10-22 13:36:18
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:36:18,2019-10-22 13:37:23
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:37:24,2019-10-22 13:37:33
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:37:33,2019-10-22 13:38:51
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:38:48,2019-10-22 13:40:59
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:38:51,2019-10-22 13:41:16
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:40:59,2019-10-22 13:41:31
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:41:16,2019-10-22 13:41:20
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:41:20,2019-10-22 13:41:35
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:41:31,2019-10-22 13:43:19
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:41:35,2019-10-22 13:41:38
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:41:38,2019-10-22 13:41:42
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:41:42,2019-10-22 13:43:00
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:00,2019-10-22 13:43:03
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:03,2019-10-22 13:43:06
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:06,2019-10-22 13:43:16
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:16,2019-10-22 13:43:19
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:19,2019-10-22 13:44:32
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:19,2019-10-22 13:43:24
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:25,2019-10-22 13:43:29
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:29,2019-10-22 13:43:45
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:45,2019-10-22 13:43:49
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:49,2019-10-22 13:43:53
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:53,2019-10-22 13:43:56
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:43:56,2019-10-22 13:44:05
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:05,2019-10-22 13:44:08
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:08,2019-10-22 13:44:16
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:16,2019-10-22 13:44:20
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:20,2019-10-22 13:44:39
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:32,2019-10-22 13:44:42
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:39,2019-10-22 13:44:45
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:42,2019-10-22 13:44:45
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:45,2019-10-22 13:44:51
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:45,2019-10-22 13:44:48
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:48,2019-10-22 13:44:52
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:51,2019-10-22 13:44:54
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:52,2019-10-22 13:44:55
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:54,2019-10-22 13:44:57
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:55,2019-10-22 13:45:17
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:44:57,2019-10-22 13:45:36
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:17,2019-10-22 13:45:20
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:20,2019-10-22 13:45:23
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:23,2019-10-22 13:45:26
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:26,2019-10-22 13:45:29
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:29,2019-10-22 13:45:32
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:32,2019-10-22 13:45:37
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:36,2019-10-22 13:45:38
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:37,2019-10-22 13:45:40
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:38,2019-10-22 13:45:49
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:40,2019-10-22 13:45:43
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:43,2019-10-22 13:45:47
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:47,2019-10-22 13:58:12
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:49,2019-10-22 13:45:53
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:53,2019-10-22 13:45:57
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:45:57,2019-10-22 13:46:00
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:46:00,2019-10-22 13:46:03
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:46:03,2019-10-22 13:46:07
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:46:07,2019-10-22 13:46:10
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:46:10,2019-10-22 13:46:20
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:46:20,2019-10-22 13:46:30
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:46:30,2019-10-22 13:46:33
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:46:33,2019-10-22 13:50:07
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:07,2019-10-22 13:50:10
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:10,2019-10-22 13:50:19
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:19,2019-10-22 13:50:23
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:23,2019-10-22 13:50:26
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:26,2019-10-22 13:50:38
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:38,2019-10-22 13:50:46
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:46,2019-10-22 13:50:49
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:49,2019-10-22 13:50:52
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:52,2019-10-22 13:50:55
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:50:55,2019-10-22 13:51:48
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:51:48,2019-10-22 13:51:52
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:51:52,2019-10-22 13:51:56
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:51:56,2019-10-22 13:51:59
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:51:59,2019-10-22 13:52:01
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:52:01,2019-10-22 13:52:41
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:52:41,2019-10-22 13:52:49
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:52:49,2019-10-22 13:52:52
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:52:52,2019-10-22 13:54:36
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:53:38,2019-10-22 13:53:41
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:53:41,2019-10-22 13:53:44
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:53:44,2019-10-22 13:53:47
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:53:47,2019-10-22 13:53:50
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:53:50,2019-10-22 13:54:18
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:18,2019-10-22 13:54:22
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:22,2019-10-22 13:54:35
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:35,2019-10-22 13:54:39
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:36,2019-10-22 13:54:52
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:39,2019-10-22 13:54:41
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:41,2019-10-22 13:54:45
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:45,2019-10-22 13:54:48
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:48,2019-10-22 13:54:52
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:52,2019-10-22 14:01:27
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:52,2019-10-22 13:54:56
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:54:56,2019-10-22 13:55:06
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:55:06,2019-10-22 13:55:12
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:55:12,2019-10-22 13:55:15
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:55:15,2019-10-22 13:55:21
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:55:21,2019-10-22 13:55:25
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:55:25,2019-10-22 13:55:28
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:55:28,2019-10-22 13:56:46
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:56:46,2019-10-22 13:56:53
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:56:53,2019-10-22 13:57:13
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:57:13,2019-10-22 13:57:16
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:57:16,2019-10-22 13:57:31
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:57:32,2019-10-22 13:57:35
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:57:35,2019-10-22 14:15:32
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:58:12,2019-10-22 13:58:18
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:58:18,2019-10-22 13:58:30
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:58:30,2019-10-22 13:58:39
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:58:39,2019-10-22 13:58:59
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:58:59,2019-10-22 13:59:02
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:02,2019-10-22 13:59:06
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:06,2019-10-22 13:59:13
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:13,2019-10-22 13:59:19
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:19,2019-10-22 13:59:25
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:26,2019-10-22 13:59:44
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:44,2019-10-22 13:59:47
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:47,2019-10-22 13:59:50
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:50,2019-10-22 13:59:53
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:53,2019-10-22 13:59:56
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:56,2019-10-22 13:59:59
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 13:59:59,2019-10-22 14:00:55
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:00:55,2019-10-22 14:01:01
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:01,2019-10-22 14:01:04
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:04,2019-10-22 14:01:07
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:07,2019-10-22 14:01:11
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:11,2019-10-22 14:01:14
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:14,2019-10-22 14:07:16
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:27,2019-10-22 14:01:36
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:36,2019-10-22 14:01:42
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:42,2019-10-22 14:01:44
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:01:44,2019-10-22 14:02:03
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:02:03,2019-10-22 14:05:48
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:05:48,2019-10-22 14:06:28
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:06:28,2019-10-22 14:06:31
group.hotel.2019-10-20_22-56-01_01.mongo.csv,MongoDump,2019-10-22 14:06:31,2019-10-22 14:06:36
